timestamp_s,is_beat,is_downbeat,bpm,metronome_bpm,acf_confidence,peak_energy,spectral_flux,dominant_hz_latest,peak_db_latest,snapshot_png,low_mean,low_delta,low_var,high_mean,high_delta,high_var,high_occ
1771105477.0765266,1,0,88.65027649673651,88.65027649673651,0.24075370255020853,0.13664942979812622,0.11941754072904587,187.5,-29.994428706082573,beat_00012.png,188.91802978515625,143.88987731933594,2345.044921875,46.27599334716797,86.99862670898438,635.3344116210938,1.0
1771105477.7556512,1,1,89.05988413125971,89.05988413125971,0.21246934677638213,0.19350473582744598,0.34425875544548035,328.125,-29.039825493522354,beat_00013.png,131.5176544189453,92.76062774658203,809.331298828125,42.95346450805664,69.53890228271484,303.63836669921875,1.0
1771105478.315853,1,0,123.55461334152349,123.55461334152349,0.21366051219423202,0.11727945506572723,0.041096050292253494,187.5,-32.479344611832374,beat_00014.png,132.6267547607422,139.64747619628906,2551.790283203125,45.77873992919922,69.1000747680664,405.95697021484375,1.0
1771105478.7836611,1,0,131.1034407662848,131.1034407662848,0.17576874016306418,0.25569528341293335,0.4584904611110687,328.125,-19.311334324530304,beat_00015.png,135.4217529296875,70.17838287353516,349.6165771484375,44.147132873535156,67.98101806640625,451.47955322265625,1.0
1771105479.2457414,1,0,132.9016225869818,132.9016225869818,0.20118570529087726,0.07709673047065735,0.013994800858199596,750.0,-32.78804619573822,beat_00016.png,44.75156784057617,33.85993957519531,67.37015533447266,36.505027770996094,67.98101806640625,466.5422058105469,1.0
1771105479.7448568,1,0,111.36030708715968,111.36030708715968,0.16296836426263347,0.33046942949295044,0.3766137957572937,984.375,-16.27837343226417,beat_00017.png,101.19237518310547,68.7190170288086,414.2242126464844,45.60770797729492,78.21112060546875,513.1541748046875,1.0
1771105480.295625,1,0,104.69121860031476,104.69121860031476,0.16154596995248618,0.03763773664832115,0.031649697571992874,609.375,-35.51961855789844,beat_00018.png,116.42218780517578,138.37013244628906,2250.200927734375,47.422218322753906,90.04383850097656,648.9194946289062,1.0
1771105480.9154649,1,0,93.62098733138556,93.62098733138556,0.19290700145603115,0.3141928017139435,1.032232403755188,281.25,-35.68562518465596,beat_00019.png,80.58821105957031,112.89590454101562,1830.02978515625,51.90922927856445,91.72232055664062,859.1525268554688,1.0
1771105481.5758917,1,0,92.12646544752491,92.12646544752491,0.1537917279858238,0.606138288974762,0.4201751947402954,468.75,-41.37576881203312,beat_00020.png,102.8854751586914,113.56858825683594,1153.6336669921875,38.088871002197266,89.60260009765625,625.2813720703125,1.0
1771105482.2162135,1,0,94.36127270062153,94.36127270062153,0.3668913006989168,0.26919102668762207,0.366629421710968,515.625,-28.763511162921528,beat_00021.png,56.57143020629883,62.72295379638672,370.4389953613281,25.033306121826172,38.07023239135742,115.38654327392578,1.0
1771105482.8353007,1,0,94.46330432985124,94.46330432985124,0.3668913006989168,0.822424054145813,0.6075683236122131,328.125,-24.663690465723004,beat_00022.png,88.4345474243164,86.70021057128906,688.356201171875,24.28508186340332,43.326148986816406,128.26817321777344,1.0
1771105483.4751515,1,0,94.54940671333931,94.54940671333931,0.3668913006989168,0.5448353290557861,0.3561709523200989,562.5,-16.13933250826237,beat_00023.png,82.07797241210938,121.64393615722656,1254.359619140625,26.272493362426758,53.88308334350586,201.0862579345703,1.0
1771105484.114096,1,0,94.69850809754006,94.69850809754006,0.3668913006989168,0.3348468542098999,0.16241614520549774,609.375,-17.223800710897375,beat_00024.png,44.27620315551758,56.995567321777344,275.9434814453125,29.7117977142334,62.450462341308594,326.6219177246094,1.0
1771105484.7350104,1,1,94.70485859393732,94.70485859393732,0.3668913006989168,0.6317034363746643,0.02881072275340557,281.25,-15.073403908051588,beat_00025.png,80.83724212646484,92.78707885742188,705.4506225585938,34.64262390136719,61.50290298461914,330.02264404296875,1.0
1771105484.7599647,1,0,94.70489020203124,94.70489020203124,0.3668913006989168,0.5617367029190063,0.026454200968146324,281.25,-16.628799633483222,beat_00026.png,83.5715103149414,94.7457275390625,811.9353637695312,33.98530960083008,61.50290298461914,323.4217834472656,1.0
1771105485.376323,1,0,95.13456107186487,95.13456107186487,0.20705730810411885,0.7001250386238098,0.21732285618782043,187.5,-19.596465298442737,beat_00027.png,115.11795043945312,89.60680389404297,757.288330078125,26.49856185913086,62.387229919433594,317.7253723144531,1.0
1771105486.0162241,1,0,95.29325874220237,95.29325874220237,0.20705730810411885,0.2894653379917145,0.27690503001213074,281.25,-18.003911172846873,beat_00028.png,44.22682571411133,113.49603271484375,1833.739990234375,14.342279434204102,35.566551208496094,97.52090454101562,1.0
1771105486.6360044,1,0,95.34936503513514,95.34936503513514,0.11352378269259528,0.8487619161605835,0.11275380104780197,46.875,-11.720811787528497,beat_00029.png,226.06756591796875,457.9150390625,34740.51171875,13.36209774017334,42.02055358886719,129.8234100341797,1.0
1771105487.2748027,1,0,105.98304992581892,105.98304992581892,0.4160912191736065,0.11086198687553406,0.0010212775086984038,234.375,-20.815944295277742,beat_00030.png,252.71055603027344,304.3827209472656,11182.1572265625,19.298198699951172,45.75203323364258,160.15711975097656,1.0
1771105487.8062942,1,0,113.47227944274965,113.47227944274965,0.5526788646657701,1.4066952466964722,7.433488368988037,281.25,-19.13915915226547,beat_00031.png,286.3357849121094,344.05047607421875,13811.5712890625,25.208431243896484,38.9130859375,79.80943298339844,1.0
1771105488.383737,1,0,90.64908112540198,90.64908112540198,0.3612970743912981,0.9717890024185181,0.3619185984134674,46.875,-16.591804939943685,beat_00032.png,240.20608520507812,323.77313232421875,17389.310546875,33.271759033203125,57.271278381347656,189.7708282470703,1.0
1771105489.1457772,1,0,74.80366523687583,74.80366523687583,0.6127637726544656,0.965630829334259,0.19482854008674622,46.875,-12.257976060815569,beat_00033.png,378.3455810546875,398.72247314453125,15608.8212890625,39.73292922973633,56.4080810546875,202.77313232421875,1.0
1771105489.9153168,1,0,75.11763417560314,75.11763417560314,0.6092819845438152,0.9007853269577026,0.21998821198940277,234.375,-17.144378783627033,beat_00034.png,293.9960632324219,192.63743591308594,4089.40966796875,33.40482711791992,40.36180877685547,92.4131851196289,1.0
1771105490.7248652,1,1,79.80765419924346,79.80765419924346,0.3909719261310901,0.9163491129875183,0.12238425016403198,234.375,-15.352154755532093,beat_00035.png,272.7900390625,72.12480163574219,411.4879455566406,36.54667663574219,30.694923400878906,62.92525863647461,1.0
1771105491.5160522,1,0,73.6672844026726,73.6672844026726,0.6552996991549015,0.003781976643949747,3.0137270456975784e-10,234.375,-48.7084703393953,beat_00036.png,317.5322570800781,325.33135986328125,14081.0771484375,31.684728622436523,48.66314697265625,92.77910614013672,1.0
1771105492.3520029,1,0,67.70566231185667,67.70566231185667,0.6402396214366297,1.2371450662612915,0.5895690321922302,2343.75,-31.925843370312887,beat_00037.png,299.491943359375,299.8765869140625,10318.5185546875,27.189855575561523,43.54981994628906,117.8656234741211,1.0
1771105493.2254415,1,0,67.43076786341231,67.43076786341231,0.6848053107259696,1.0723108053207397,0.13637687265872955,234.375,-13.978035226850219,beat_00038.png,296.2935485839844,118.00602722167969,1632.781494140625,41.39177703857422,42.354736328125,142.06488037109375,1.0
1771105494.113417,1,0,67.49984444253062,67.49984444253062,0.6576057815465702,1.3246045112609863,0.689644992351532,140.625,-5.529697808222228,beat_00039.png,437.8856201171875,351.251953125,10943.1279296875,43.61417770385742,36.3544921875,87.5030746459961,1.0
1771105494.9948406,1,0,67.66962522557633,67.66962522557633,0.6443487129325952,3.2047109603881836,12.825273513793945,4828.125,-35.29185603362846,beat_00040.png,209.89630126953125,267.606201171875,5958.849609375,30.625150680541992,39.24189376831055,112.11930847167969,1.0
1771105495.8857226,1,0,67.39704806556081,67.39704806556081,0.6673207750154114,0.3930952847003937,0.007020366378128529,46.875,-16.9071416095996,beat_00041.png,266.0079650878906,331.87860107421875,13817.8232421875,44.02542495727539,71.66659545898438,601.0591430664062,1.0
1771105496.7850046,1,0,68.22212291526434,68.22212291526434,0.5328740026094552,0.38904327154159546,0.5656725168228149,187.5,-19.56326001482507,beat_00042.png,389.42791748046875,359.9920349121094,13966.05078125,46.07913589477539,71.65347290039062,508.3359680175781,1.0
1771105497.6655734,1,0,67.91300139476918,67.91300139476918,0.6205867899581368,0.5307460427284241,0.5285863876342773,609.375,-18.661568406724356,beat_00043.png,307.1036376953125,245.1680450439453,8251.73046875,44.38872146606445,79.73486328125,527.1713256835938,1.0
1771105498.5348742,1,0,67.818410691199,67.818410691199,0.6199080138530999,0.205926775932312,0.23852717876434326,234.375,-17.556802421651977,beat_00044.png,360.8484191894531,312.6417541503906,13770.75390625,65.12416076660156,58.720970153808594,311.2673034667969,1.0
1771105499.436254,1,0,68.6953376055044,68.6953376055044,0.5562126526013378,0.20124690234661102,0.36908817291259766,234.375,-24.50911613568568,beat_00045.png,315.64312744140625,418.81036376953125,22253.9140625,47.18533706665039,70.57443237304688,356.15380859375,1.0
1771105500.3068414,1,0,67.82722948256507,67.82722948256507,0.6243298946716472,1.3049280643463135,6.227989196777344,328.125,-18.495061010225314,beat_00046.png,299.8546142578125,359.4700927734375,15305.8701171875,33.23760223388672,62.13704299926758,151.3761444091797,1.0
1771105501.1861172,1,0,67.42920551930904,67.42920551930904,0.6297600627810946,0.05545580014586449,0.050181034952402115,93.75,-30.732753243073383,beat_00047.png,329.9959411621094,376.0702819824219,15166.173828125,43.40340805053711,59.975502014160156,244.4155731201172,1.0
1771105502.075436,1,0,67.86524928371331,67.86524928371331,0.5731417261306746,1.0455126762390137,0.07209829241037369,93.75,-8.628039522356838,beat_00048.png,231.02867126464844,326.36810302734375,11526.9267578125,34.577457427978516,48.49020004272461,144.63900756835938,1.0
1771105502.974464,1,0,67.20848049497991,67.20848049497991,0.625544437131993,0.5972105860710144,0.8869216442108154,46.875,-28.999927402479667,beat_00049.png,248.7599334716797,239.0977783203125,4159.32373046875,35.00227737426758,37.54020309448242,116.2035903930664,1.0
1771105503.8647327,1,0,66.99689286442118,66.99689286442118,0.6479797050673867,0.5418910980224609,0.11325053125619888,46.875,-14.860780882848655,beat_00050.png,340.5766906738281,304.9523010253906,12894.1142578125,35.86771774291992,32.51788330078125,102.52317810058594,1.0
1771105504.7846608,1,0,65.42905061637056,65.42905061637056,0.6173690466034216,0.5007221102714539,0.5352684259414673,562.5,-18.36391753221537,beat_00051.png,395.8479309082031,412.0902099609375,16032.9443359375,41.003475189208984,39.358421325683594,114.52762603759766,1.0
1771105505.686097,1,0,66.76529291960087,66.76529291960087,0.40230956344035845,0.0814376100897789,0.04679020121693611,187.5,-26.71864802368574,beat_00052.png,257.7375183105469,267.0440979003906,8999.1025390625,44.03846740722656,32.91958999633789,96.42817687988281,1.0
1771105506.6004267,1,0,66.6167121318582,66.6167121318582,0.4326587586183711,0.9956496357917786,0.8522399663925171,140.625,-7.859868353984175,beat_00053.png,601.07373046875,230.49481201171875,4658.75732421875,47.58137512207031,67.90840148925781,323.1717834472656,1.0
1771105507.4961574,1,0,66.52932978679819,66.52932978679819,0.34431871874615094,2.994656562805176,11.257386207580566,46.875,-20.054616534565646,beat_00054.png,305.4212951660156,231.2708282470703,2502.313720703125,49.2003288269043,46.27251434326172,104.7833480834961,1.0
1771105508.4161856,1,0,64.3034148549498,64.3034148549498,0.38371997119311685,0.9754872918128967,1.05329167842865,46.875,-17.98466961409096,beat_00055.png,385.2218933105469,201.12625122070312,4543.13720703125,54.5214958190918,33.686988830566406,45.846500396728516,1.0
1771105509.3558369,1,0,64.31515613429238,64.31515613429238,0.35911809866914574,1.3547782897949219,1.7903238534927368,890.625,-12.9953380990369,beat_00056.png,441.2131652832031,402.26507568359375,13325.14453125,61.05801010131836,108.07705688476562,1077.1307373046875,1.0
1771105510.2844915,1,0,64.29880973551137,64.29880973551137,0.33185782236593303,1.0411176681518555,2.6578896045684814,93.75,-22.025216968974913,beat_00057.png,401.0389404296875,165.46929931640625,2949.98388671875,104.54000854492188,95.97541046142578,541.7628173828125,1.0
1771105511.2243707,1,0,64.19698504170402,64.19698504170402,0.4580540375527357,2.234778642654419,10.142339706420898,1453.125,-15.051617079163641,beat_00058.png,376.4201354980469,145.33834838867188,1242.5548095703125,89.37639617919922,49.63557434082031,176.7216339111328,1.0
1771105512.1260912,1,0,66.51793055338618,66.51793055338618,0.4641092226791873,0.7364316582679749,1.7293559312820435,46.875,-18.735656676903957,beat_00059.png,434.9427185058594,225.67257690429688,6241.2822265625,96.18441772460938,72.22088623046875,402.30828857421875,1.0
1771105513.0250053,1,0,66.15817904338057,66.15817904338057,0.5403680630554362,0.7197949886322021,0.11207182705402374,1453.125,-13.02489588504763,beat_00060.png,359.0164794921875,101.07321166992188,944.7554321289062,93.99227905273438,65.22809600830078,327.2701110839844,1.0
1771105513.9348686,1,0,66.08081177054717,66.08081177054717,0.5515597351208941,0.22686703503131866,0.12885388731956482,328.125,-24.111239925042792,beat_00061.png,339.566162109375,265.16265869140625,7485.16650390625,99.51519012451172,73.42906188964844,322.51776123046875,1.0
1771105514.8551784,1,0,66.32263365989438,66.32263365989438,0.5036718380010375,0.7877457737922668,0.32083001732826233,93.75,-13.80608040912283,beat_00062.png,376.611083984375,126.73269653320312,1143.5167236328125,103.64948272705078,117.14987182617188,1099.3502197265625,1.0
1771105515.7568378,1,0,66.01362583264668,66.01362583264668,0.5212060720676782,1.5794415473937988,1.7073476314544678,2156.25,-19.043522958434874,beat_00063.png,357.05975341796875,92.1456298828125,784.135498046875,119.8009033203125,65.01058197021484,273.4831237792969,1.0
1771105516.6858249,1,0,64.14090375672905,64.14090375672905,0.5135717518836825,0.3517744839191437,0.2897486388683319,656.25,-17.252152869109945,beat_00064.png,276.3660888671875,249.2011260986328,5845.3603515625,84.38294982910156,85.36627197265625,503.1894836425781,1.0
1771105517.6242483,1,0,64.15326378807485,64.15326378807485,0.49949113586673105,0.15560778975486755,0.10300690680742264,328.125,-16.259849427354204,beat_00065.png,60.07555389404297,115.22919464111328,1470.2076416015625,44.08211135864258,80.1490478515625,487.6363830566406,1.0
1771105518.5438433,1,1,64.85332003106438,64.85332003106438,0.512936263376147,0.5865498781204224,0.22098445892333984,562.5,-16.882243592526446,beat_00066.png,121.10231018066406,42.300514221191406,98.88030242919922,47.16598892211914,74.56591033935547,672.9094848632812,1.0
1771105519.4456124,1,0,67.32003120267207,67.32003120267207,0.2856577758379684,0.23638340830802917,0.15591870248317719,375.0,-17.950154535734434,beat_00067.png,140.02891540527344,17.41571044921875,25.004138946533203,69.20152282714844,75.528564453125,500.56878662109375,1.0
1771105520.3535323,1,0,65.65679850918993,65.65679850918993,0.32876134757165365,0.35502493381500244,0.10129755735397339,656.25,-15.317232646285694,beat_00068.png,115.33377838134766,100.97608947753906,869.2767333984375,48.67616653442383,99.34977722167969,1000.1052856445312,1.0
1771105522.495456,1,0,115.86583262395288,0.0,0.0,0.4847280979156494,0.7738745212554932,468.75,-31.836081308262187,beat_00069.png,67.33421325683594,40.46125411987305,197.02333068847656,38.97597885131836,126.67034912109375,1505.09716796875,1.0
1771105522.7039292,1,0,121.07120438878864,0.0,0.0,0.4638638496398926,0.5407779216766357,234.375,-25.08620270511084,beat_00070.png,92.25314331054688,105.56706237792969,1372.5960693359375,45.44945526123047,126.67034912109375,1230.046875,1.0
1771105522.8748038,1,0,129.5727012683419,0.0,0.0,0.4318125247955322,0.3314874768257141,328.125,-25.314722699503612,beat_00071.png,111.20294952392578,69.40974426269531,397.65673828125,49.04107666015625,115.79591369628906,1079.152587890625,1.0
1771105523.083953,1,0,134.35842666448124,0.0,0.0,0.796356737613678,1.7532926797866821,328.125,-16.80133886871137,beat_00072.png,120.0052490234375,85.82799530029297,682.7813720703125,40.24839782714844,75.55622100830078,412.1796569824219,1.0
1771105523.4051118,1,0,131.30122833020113,0.0,0.0,0.9308794736862183,0.8015388250350952,281.25,-14.9411721241286,beat_00073.png,145.14012145996094,73.77246856689453,560.3875732421875,38.15662384033203,71.26966857910156,293.0145263671875,1.0
1771105523.6044114,1,0,130.932851791568,0.0,0.0,0.8612244725227356,0.37280911207199097,281.25,-15.174045571114025,beat_00074.png,166.02915954589844,102.93643951416016,1264.199951171875,43.30126190185547,71.26966857910156,253.303466796875,1.0
1771105524.8835745,1,0,61.84525918323106,61.84525918323106,0.18391156268606507,0.8399978280067444,0.3090816140174866,187.5,-21.99087764445907,beat_00075.png,107.37515258789062,66.55611419677734,281.2235107421875,59.97233200073242,104.41378021240234,1116.402587890625,1.0
1771105525.864918,1,0,61.82863771767609,61.82863771767609,0.20381746309220283,0.007702100556343794,0.0022532688453793526,8437.5,-34.47772804439918,beat_00076.png,145.8955841064453,140.1517791748047,2021.73779296875,33.68749237060547,45.739097595214844,238.29432678222656,1.0
1771105526.8446624,1,1,61.7811260866429,61.7811260866429,0.11696317323259567,0.9099035859107971,0.48987042903900146,375.0,-14.104185522405627,beat_00077.png,233.1653594970703,381.1647644042969,15217.73046875,49.04358673095703,84.64229583740234,565.0820922851562,1.0
1771105527.8061225,1,0,61.77427323935118,61.77427323935118,0.10059719981733455,0.49559998512268066,0.05084679275751114,93.75,-20.717253520958053,beat_00078.png,367.4993896484375,168.87582397460938,3074.949462890625,51.10608673095703,68.48480987548828,246.11300659179688,1.0
1771105528.7853742,1,0,61.773671034568316,61.773671034568316,0.1483270879380643,0.5412769317626953,0.09387796372175217,328.125,-15.12325045351404,beat_00079.png,307.2646179199219,91.96197509765625,901.0028686523438,55.20960235595703,69.93922424316406,499.1454772949219,1.0
1771105529.7462788,1,0,61.77362490080021,61.77362490080021,0.1758533892274158,0.6573600769042969,0.21258197724819183,328.125,-16.997115070048817,beat_00080.png,270.04486083984375,54.67851257324219,328.93316650390625,56.41434860229492,77.14989471435547,543.4141235351562,1.0
1771105530.724709,1,0,61.773622050476554,61.773622050476554,0.21954847245021283,0.6054172515869141,0.18971608579158783,93.75,-24.202444779064454,beat_00081.png,224.62396240234375,57.03834533691406,191.2469024658203,65.34940338134766,79.79246520996094,549.0888061523438,1.0
1771105531.6859188,1,1,61.953916162251346,61.953916162251346,0.13829400286532517,0.5935896635055542,0.3448273539543152,328.125,-15.341428769339107,beat_00082.png,317.08203125,127.17497253417969,1689.9586181640625,43.45100402832031,84.66614532470703,498.7843322753906,1.0
1771105532.6644683,1,0,62.118854584240246,62.118854584240246,0.11663305070573077,0.741223156452179,0.5396552085876465,140.625,-19.741831256061367,beat_00083.png,301.01470947265625,119.79801940917969,1296.691162109375,31.13662338256836,38.3484992980957,126.18106079101562,1.0
1771105533.6263685,1,0,62.132207176430896,62.132207176430896,0.11663305070573077,0.5907928943634033,0.36316242814064026,281.25,-18.316435068371288,beat_00084.png,287.2811584472656,65.41612243652344,516.47998046875,36.02718734741211,49.433841705322266,208.63832092285156,1.0
1771105534.5852609,1,0,62.13340567158448,62.13340567158448,0.11663305070573077,0.02629402093589306,0.018252624198794365,8812.5,-41.31164776301004,beat_00085.png,75.09750366210938,59.77235412597656,328.5032653808594,35.44975662231445,51.813392639160156,233.62493896484375,1.0
1771105535.56427,1,0,62.1335137988004,62.1335137988004,0.11663305070573077,0.014211483299732208,0.015320724807679653,140.625,-48.02640207079594,beat_00086.png,90.01031494140625,82.9546127319336,668.467041015625,21.18697166442871,52.67721939086914,178.71800231933594,1.0
1771105536.5252166,1,1,62.13352312254897,62.13352312254897,0.17127544408062825,1.5137298107147217,5.792325496673584,15281.25,-67.87408941760616,beat_00087.png,19.651262283325195,77.75804901123047,397.4589538574219,13.743149757385254,36.26024627685547,126.07503509521484,1.0
1771105537.4856484,1,0,62.133523805202536,62.133523805202536,0.15603016863081526,2.747234344482422,12.623003959655762,187.5,-20.301255072679805,beat_00088.png,377.99560546875,167.39498901367188,2679.83740234375,60.557308197021484,118.1707763671875,1386.435546875,1.0
1771105538.4745755,1,0,62.74125471477528,62.74125471477528,0.3046909885485343,0.9465431571006775,1.888730764389038,375.0,-13.142911282421444,beat_00089.png,502.3078918457031,254.10403442382812,6725.556640625,86.48092651367188,76.07648468017578,305.1575012207031,1.0
1771105539.4041948,1,0,68.74107657030565,68.74107657030565,0.28292205599188025,0.7693624496459961,0.01874343678355217,328.125,-12.176331247331266,beat_00090.png,493.4567565917969,288.6523742675781,9506.4970703125,88.55227661132812,73.29702758789062,247.8248748779297,1.0
1771105540.134275,1,0,86.2173071611579,86.2173071611579,0.30825446782175575,0.7046239376068115,1.290447473526001,46.875,-15.91236344722118,beat_00091.png,369.4699401855469,298.15338134765625,7655.2119140625,62.73039627075195,57.37184143066406,220.0812225341797,1.0
1771105540.8337846,1,0,86.67741920161693,86.67741920161693,0.2930747787908696,0.837615966796875,0.35111501812934875,328.125,-10.912290472990131,beat_00092.png,250.40353393554688,67.08131408691406,410.66033935546875,58.047096252441406,91.99920654296875,415.0469665527344,1.0
1771105541.7031713,1,0,64.57412683581146,64.57412683581146,0.2690308050873233,1.354928731918335,2.3286311626434326,281.25,-19.657442196019993,beat_00093.png,240.05821228027344,472.7606201171875,35905.640625,61.44218444824219,79.13713073730469,306.3172302246094,1.0
1771105542.6233275,1,0,65.14186402374449,65.14186402374449,0.4053689345192972,1.0924992561340332,0.8981893062591553,421.875,-17.440717287150587,beat_00094.png,491.4386291503906,166.78271484375,1853.18017578125,69.90522003173828,64.57087707519531,192.34124755859375,1.0
1771105543.5255094,1,0,65.12380387417204,65.12380387417204,0.40489856076548325,1.1345270872116089,2.7767069339752197,328.125,-15.54858772415793,beat_00095.png,531.5827026367188,160.03244018554688,3372.919677734375,87.80448150634766,48.14373779296875,91.71012878417969,1.0
1771105544.4634628,1,0,65.17031438310539,65.17031438310539,0.3780997782896593,0.27623897790908813,0.20509475469589233,328.125,-21.12837590663083,beat_00096.png,444.7904968261719,347.8257141113281,7506.5634765625,91.9781494140625,73.50736999511719,242.43565368652344,1.0
1771105545.3865688,1,0,65.15665279671195,65.15665279671195,0.36001607746239805,0.9595724940299988,0.25489485263824463,140.625,-15.018849673059869,beat_00097.png,338.55059814453125,295.69622802734375,8842.9892578125,63.62656784057617,76.23138427734375,348.1385803222656,1.0
1771105546.2938588,1,0,65.1333442845831,65.1333442845831,0.40199681944462423,2.210465669631958,2.6557068824768066,93.75,-12.209565057268465,beat_00098.png,785.4522705078125,358.53045654296875,9282.5380859375,60.774513244628906,80.597900390625,376.2751770019531,1.0
1771105547.2209415,1,0,65.22288128629741,65.22288128629741,0.36375441350105225,1.0924609899520874,0.22728534042835236,93.75,-19.257841959928076,beat_00099.png,461.9990234375,161.45870971679688,1683.1439208984375,70.86946868896484,72.22188568115234,417.4173278808594,1.0
1771105548.1344264,1,0,65.3366545540446,65.3366545540446,0.3118994369461049,0.893172025680542,0.4265070855617523,375.0,-17.235710980101484,beat_00100.png,458.58551025390625,229.33169555664062,6189.51806640625,91.25513458251953,79.98611450195312,519.6541748046875,1.0
1771105549.0570505,1,0,65.22454339022185,65.22454339022185,0.3560566157470948,3.544268846511841,10.628454208374023,93.75,-21.21269081662676,beat_00101.png,618.0348510742188,247.88967895507812,6367.50732421875,99.81790161132812,69.92536163330078,337.6043701171875,1.0
